managing_agency,fms_id,year-month_reported,total_budget,spend_to_date,spend_to_date_percent,budget_variance,budget_variance_percent
826,CAT-252,200704,60000000,,,,
826,CAT-252,202305,50998873,23405556,0.4589,-9001127,-0.15
826,CAT-252,202309,51682115,23405556,0.4528,683242,0.0133
826,CAT-367,202305,38317000,0,0,,
826,CAT-367,202309,38317000,0,0,0,0
826,CAT-379,201710,5000000,,,,
826,CAT-379,202305,28925000,0,0,23925000,4.785
826,CAT-379,202309,28925360,89372,0.003,360,0
826,CAT-390,201009,585000,,,,
826,CAT-390,202305,6009102,584102,0.0972,5424102,9.2719
826,CAT-390,202309,6009102,584102,0.0972,0,0
826,CAT-399,201102,2000000,,,,
826,CAT-399,202305,53991211,5731197,0.1061,51991211,25.9956
826,CAT-399,202309,57786221,5731197,0.0991,3795010,0.0702
826,CAT-427,201410,6000000,,,,
826,CAT-427,202305,42000000,0,0,36000000,6
826,CAT-427,202309,42000000,0,0,0,0
826,CAT-431,201410,59032000,,,,
826,CAT-431,202305,153509145,20452468,0.1332,94477145,1.6004
826,CAT-431,202309,100509145,20452468,0.2034,-53000000,-0.3452
826,CAT-452,201710,9600000,,,,
826,CAT-452,202305,21850000,0,0,12250000,1.276
826,CAT-452,202309,22085739,136414,0.0061,235739,0.0107
826,CAT-454,201710,1700000,,,,
826,CAT-454,202305,5921000,0,0,4221000,2.4829
826,CAT-454,202309,5921000,0,0,0,0
826,CAT-475,201710,14500000,,,,
826,CAT-475,202305,18593000,0,0,4093000,0.2822
826,CAT-475,202309,18592319,354887,0.019,-681,0
826,CAT-477,201904,217389000,,,,
826,CAT-477,202305,106674590,4010679,0.0375,-110714410,-0.5092
826,CAT-477,202309,107285467,4010679,0.0373,610877,0.0057
826,CAT-506,202104,18000000,,,,
826,CAT-506,202305,40547000,0,0,22547000,1.2526
826,CAT-506,202309,40546556,0,0,-444,0
826,CAT-507,202203,43000000,,,,
826,CAT-507,202305,69600000,0,0,26600000,0.6186
826,CAT-507,202309,69600000,0,0,0,0
826,CAT-508,201904,5020000,,,,
826,CAT-508,202305,11000000,0,0,5980000,1.1912
826,CAT-508,202309,11000000,0,0,0,0
826,CAT-511,202011,10000000,,,,
826,CAT-511,202305,14600000,0,0,4600000,0.46
826,CAT-511,202309,18001000,0,0,3401000,0.2329
826,CAT-515,202104,10000000,,,,
826,CAT-515,202305,14000000,0,0,4000000,0.4
826,CAT-515,202309,14000000,0,0,0,0
826,CAT-521,202104,2000000,,,,
826,CAT-521,202305,2183000,0,0,183000,0.0915
826,CAT-521,202309,2683000,0,0,500000,0.229
826,CAT-523,202104,18150000,,,,
826,CAT-523,202305,25440000,0,0,7290000,0.4016
826,CAT-523,202309,25439630,0,0,-370,0
826,CAT-528,202305,6000000,0,0,,
826,CAT-528,202309,5500000,0,0,-500000,-0.0833
826,CAT-OPTIM,201102,139000000,,,,
826,CAT-OPTIM,202305,308673679,260266944,0.8431,169673679,1.2206
826,CAT-OPTIM,202309,308935079,260266944,0.8424,261400,0.0008
826,CB-K24,202309,3278000,0,0,,
826,CB-K24,202310,3278000,,,0,0
826,CB-MRX24,202309,4345000,0,0,,
826,CB-MRX24,202310,4345000,,,0,0
826,CB-QE24,202309,4558000,0,0,,
826,CB-QE24,202310,4558000,,,0,0
826,CB-QW24,202309,8780000,0,0,,
826,CB-QW24,202310,8780000,,,0,0
826,CFP-PMCS,202104,3500000,,,,
826,CFP-PMCS,202305,3994000,0,0,494000,0.1411
826,CFP-PMCS,202309,3994000,0,0,0,0
826,CI-113-L,201410,70450000,,,,
826,CI-113-L,202305,28459350,285359,0.01,-41990650,-0.596
826,CI-113-L,202309,27508350,285359,0.0103,-951000,-0.0334
826,CI-119-L,201410,23294000,,,,
826,CI-119-L,202305,143752943,67871265,0.4721,120458943,5.1712
826,CI-119-L,202309,145134854,67871265,0.4676,1381912,0.0096
826,CI-124,201710,10000000,,,,
826,CI-124,202305,77000000,0,0,67000000,6.7
826,CI-124,202309,77000000,0,0,0,0
826,CI-140-L,202011,2475000,,,,
826,CI-140-L,202305,2100000,0,0,-375000,-0.1515
826,CI-140-L,202309,2100000,0,0,0,0
826,CI-142-L,201904,2763000,,,,
826,CI-142-L,202305,5000000,0,0,2237000,0.8096
826,CI-142-L,202309,4750000,0,0,-250000,-0.05
826,CLBRSTROW,202204,26320000,,,,
826,CLBRSTROW,202305,25600000,0,0,-720000,-0.0273
826,CLBRSTROW,202309,25600000,0,0,0,0
826,CONEYWEST,201604,56727000,,,,
826,CONISPH04,201710,38690000,,,,
826,CONISPH04,202305,55811,55811,1,-38634189,-0.9985
826,CONISPH04,202309,55811,55811,1,0,0
826,CRO-208B,201410,17000000,,,,
826,CRO-208B,202305,186497023,2596523,0.0139,169497023,9.9704
826,CRO-208B,202309,186554293,2596523,0.0139,57270,0.0003
826,CRO-410,200704,850000,,,,
826,CRO-410,202305,2000000,0,0,1150000,1.3529
826,CRO-410,202309,2000000,0,0,0,0
826,CRO-452,200704,4500000,,,,
826,CRO-452,202305,10820726,2843783,0.2628,6320726,1.4046
826,CRO-452,202309,10819576,2843783,0.2628,-1150,-0.0001
826,CRO-497,201004,2400000,,,,
826,CRO-497,202305,1641098,1377183,0.8391,-758902,-0.3162
826,CRO-497,202309,1655098,1377183,0.832,14000,0.0085
826,CRO-502,201004,2400000,,,,
826,CRO-502,202305,7739182,6118946,0.7906,5339182,2.2246
826,CRO-502,202309,8288672,6118946,0.7382,549490,0.071
826,CRO-509,201509,2000000,,,,
826,CRO-509,202305,18851000,0,0,16851000,8.4255
826,CRO-509,202309,18851000,0,0,0,0
826,CRO-518,201102,5600000,,,,
826,CRO-518,202305,6124649,6126411,1.0002,524649,0.0936
826,CRO-518,202309,6301399,6126411,0.9722,176750,0.0288
826,CRO-530,201410,19000000,,,,
826,CRO-530,202305,22850657,3793947,0.166,3850657,0.2026
826,CRO-530,202309,22979279,3793947,0.1651,128622,0.0056
826,CRO-534,201410,4000000,,,,
826,CRO-534,202305,15495000,0,0,11495000,2.8737
826,CRO-534,202309,17454311,0,0,1959311,0.1264
826,CRO-536,201410,21000000,,,,
826,CRO-536,202305,57595800,2325944,0.0403,36595800,1.7426
826,CRO-536,202309,57595800,2325944,0.0403,0,0
826,CRO-552,201710,5000000,,,,
826,CRO-552,202305,7700000,0,0,2700000,0.54
826,CRO-552,202309,7700000,0,0,0,0
826,CRO-553B,202305,49000000,0,0,,
826,CRO-553B,202305,49000000,,,0,0
826,CRO-553B,202309,49000000,0,0,0,0
826,CRO-557,201904,8100000,,,,
826,CRO-557,202305,16882000,0,0,8782000,1.0841
826,CRO-557,202309,16882500,0,0,500,0
826,CRO-558,201904,3500000,,,,
826,CRO-558,202305,3300000,0,0,-200000,-0.0571
826,CRO-558,202309,3300000,0,0,0,0
826,CRO-559,201710,17500000,,,,
826,CRO-559,202305,34200000,0,0,16700000,0.9542
826,CRO-559,202309,34200000,0,0,0,0
826,CRO-569,202305,2000000,0,0,,
826,CRO-569,202309,2000000,0,0,0,0
826,CRO-569,202310,2000000,,,0,0
826,CRO-570,201710,5000000,,,,
826,CRO-570,202305,17200000,0,0,12200000,2.44
826,CRO-570,202309,17200000,0,0,0,0
826,CRO-586,202104,23800000,,,,
826,CRO-586,202305,26888000,0,0,3088000,0.1297
826,CRO-586,202309,26886515,0,0,-1485,0
826,CRO-587,202204,25878000,,,,
826,CRO-587,202305,41773000,0,0,15895000,0.6142
826,CRO-587,202309,41772881,0,0,-119,0
826,CRO-589,201904,5000000,,,,
826,CRO-589,202305,12500000,0,0,7500000,1.5
826,CRO-589,202309,12500000,0,0,0,0
826,CRO-590,201904,3000000,,,,
826,CRO-590,202305,14520000,0,0,11520000,3.84
826,CRO-590,202309,14520000,0,0,0,0
826,CRO-594,201904,1300000,,,,
826,CRO-594,202305,2000000,0,0,700000,0.5384
826,CRO-594,202309,2000000,0,0,0,0
826,CRO-604,202011,2300000,,,,
826,CRO-604,202305,2300000,0,0,0,0
826,CRO-604,202309,2300000,0,0,0,0
826,CRO-607,201904,300000,,,,
826,CRO-607,202305,300000,0,0,0,0
826,CRO-607,202309,300000,0,0,0,0
826,CRO-611,201904,9000000,,,,
826,CRO-611,202305,3000000,0,0,-6000000,-0.6666
826,CRO-611,202309,3000000,0,0,0,0
826,CRO-624,202104,6300000,,,,
826,CRO-624,202305,14430000,0,0,8130000,1.2904
826,CRO-624,202309,14430000,0,0,0,0
826,CRO-636,202104,10700000,,,,
826,CRO-636,202305,72000000,0,0,61300000,5.7289
826,CRO-636,202309,72000000,0,0,0,0
826,CRO-644,202305,20500000,0,0,,
826,CRO-644,202309,20500000,0,0,0,0
826,CRO-644,202310,20500000,,,0,0
826,CRO-M&A,202110,44386000,,,,
826,CRO-M&A,202305,23386000,0,0,-21000000,-0.4731
826,CRO-M&A,202309,23039000,0,0,-347000,-0.0148
826,CS-AC-OAK,202305,100000000,0,0,,
826,CS-AC-OAK,202309,100000000,0,0,0,0
826,CS-BX-LTP,201710,146200000,,,,
826,CS-BX-LTP,202305,110984936,11735837,0.1057,-35215064,-0.2408
826,CS-BX-LTP,202309,102855880,11735837,0.114,-8129056,-0.0732
826,CS-GC-SFS,201505,348000000,,,,
826,CS-GC-SFS,202305,1439526763,291384952,0.2024,1091526763,3.1365
826,CS-GC-SFS,202309,1442417809,291384952,0.202,2891046,0.002
826,CS-JB-MUS,202305,26100000,0,0,,
826,CS-JB-MUS,202309,26100000,0,0,0,0
826,CS-NC-BAP,201904,74000000,,,,
826,CS-NC-BAP,202305,42814623,974291,0.0227,-31185377,-0.4214
826,CS-NC-BAP,202309,42814623,974291,0.0227,0,0
826,CS-NC-CST,200811,31390000,,,,
826,CS-NC-CST,202305,265573000,0,0,234183000,7.4604
826,CS-NC-CST,202309,265570931,1258708,0.0047,-2069,0
826,CS-NC-EKE,200811,97309000,,,,
826,CS-NC-EKE,202305,52739691,28647371,0.5431,-44569309,-0.458
826,CS-NC-EKE,202309,53200743,28647371,0.5384,461052,0.0087
826,CSO-CW-RG,202305,37000000,0,0,,
826,CSO-CW-RG,202309,37000000,0,0,0,0
826,CSO-FC-DF,201505,24000000,,,,
826,CSO-FC-DF,202305,90175283,5432613,0.0602,66175283,2.7573
826,CSO-FC-DF,202309,88926339,5432613,0.061,-1248944,-0.0138
826,CSO-GC,200704,126428000,,,,
826,CSO-GC,202305,197158452,181738004,0.9217,70730452,0.5594
826,CSO-GC,202309,197158452,181738004,0.9217,0,0
826,CSO-GC-SP,201410,1273000,,,,
826,CSO-GC-SP,202305,1244674,1083690,0.8706,-28326,-0.0222
826,CSO-GC-SP,202309,1244674,1083690,0.8706,0,0
826,CSO-HR-DF,201505,131000000,,,,
826,CSO-HR-DF,202305,224747287,7074772,0.0314,93747287,0.7156
826,CSO-HR-DF,202309,224689438,7074772,0.0314,-57849,-0.0002
826,CSO-HS-DS,202305,37000000,0,0,,
826,CSO-HS-DS,202309,37000000,0,0,0,0
826,CSO-UPGRD,201904,20000000,,,,
826,CSO-UPGRD,202305,20000000,0,0,0,0
826,CSO-UPGRD,202309,20000000,0,0,0,0
826,CT3CORR,201410,67000000,,,,
826,CT3CORR,202305,57908402,5231710,0.0903,-9091598,-0.1356
826,CT3CORR,202309,57978402,5231710,0.0902,70000,0.0012
826,DEL-194,200704,25250000,,,,
826,DEL-194,202305,42202664,1300900,0.0308,16952664,0.6713
826,DEL-194,202309,42202664,1300900,0.0308,0,0
826,DEL-260,200704,775000,,,,
826,DEL-260,202305,13010905,12107130,0.9305,12235905,15.7882
826,DEL-260,202309,13706982,12107130,0.8832,696077,0.0534
826,DEL-359V,201904,6000000,,,,
826,DEL-359V,202305,28718000,0,0,22718000,3.7863
826,DEL-359V,202309,26291335,0,0,-2426665,-0.0844
826,DEL-397,201904,10000000,,,,
826,DEL-397,202305,9993000,1900000,0.1901,-7000,-0.0007
826,DEL-397,202309,9983000,1900000,0.1903,-10000,-0.001
826,DEL-415,201710,5990000,,,,
826,DEL-415,202305,18300000,0,0,12310000,2.055
826,DEL-415,202309,18300000,0,0,0,0
826,DEL-424,201604,8221000,,,,
826,DEL-424,202305,23956643,18215426,0.7603,15735643,1.914
826,DEL-424,202309,24306614,18215426,0.7494,349971,0.0146
826,DEL-450,202001,365000,,,,
826,DEL-450,202305,865000,0,0,500000,1.3698
826,DEL-450,202309,864000,0,0,-1000,-0.0011
826,DEL-457,202205,1605000,,,,
826,DEL-457,202305,1605000,0,0,0,0
826,DEL-457,202309,2700000,0,0,1095000,0.6822
826,DEP-DRA,202004,2221696000,,,,
826,DEP-DRA,202305,1097467491,956206801,0.8712,-1124228509,-0.506
826,DEP-DRA,202309,1114816482,956206801,0.8577,17348991,0.0158
826,DEP-LAB,202104,77000000,,,,
826,DEP-LAB,202305,78000000,0,0,1000000,0.0129
826,DEP-LAB,202309,78000000,0,0,0,0
826,DMCCSG,201410,2500000,,,,
826,DMCCSG,202305,7657022,5026176,0.6564,5157022,2.0628
826,DMCCSG,202309,7505507,5026176,0.6696,-151515,-0.0197
826,EC-GUN25,202305,9000000,0,0,,
826,EC-GUN25,202309,9000000,0,0,0,0
826,EC-LC25KR,202305,9000000,0,0,,
826,EC-LC25KR,202309,9000000,0,0,0,0
826,EC-LC25M,202305,6000000,0,0,,
826,EC-LC25M,202309,6000000,0,0,0,0
826,EC-LC25QX,202305,9000000,0,0,,
826,EC-LC25QX,202309,9000000,0,0,0,0
826,EC-SEC25,202305,23750000,0,0,,
826,EC-SEC25,202309,23750000,0,0,0,0
826,EC-SEKN25,202305,9500000,0,0,,
826,EC-SEKN25,202309,9500000,0,0,0,0
826,EC-SEKS25,202305,10500000,0,0,,
826,EC-SEKS25,202309,10500000,0,0,0,0
826,EC-SEQN25,202305,12000000,0,0,,
826,EC-SEQN25,202309,12000000,0,0,0,0
826,EC-SEQS25,202305,13500000,0,0,,
826,EC-SEQS25,202309,13500000,0,0,0,0
826,EC-SER25,202305,6500000,0,0,,
826,EC-SER25,202309,6500000,0,0,0,0
826,EC-SEX25,202305,7000000,0,0,,
826,EC-SEX25,202309,7000000,0,0,0,0
826,EC-WMC25,202305,12350000,0,0,,
826,EC-WMC25,202309,12350000,0,0,0,0
826,FB-001-L,201410,12900000,,,,
826,FB-001-L,202305,11631555,11109218,0.955,-1268445,-0.0983
826,FB-001-L,202309,11631555,11109218,0.955,0,0
826,FCWET,201904,8000000,,,,
826,FCWET,202305,8000000,0,0,0,0
826,FCWET,202309,8000000,0,0,0,0
826,FMC-LEAD,201102,1986000,,,,
826,FMC-LEAD,202305,12475394,1766277,0.1415,10489394,5.2816
826,FMC-LEAD,202309,12475394,1766277,0.1415,0,0
826,GI-CD11,202110,165000,,,,
826,GI-CD11,202305,165000,0,0,0,0
826,GI-CD11,202309,165000,0,0,0,0
826,GI-CON-AS,202104,6239000,,,,
826,GI-CON-AS,202305,6134000,0,0,-105000,-0.0168
826,GI-CON-AS,202309,8024961,0,0,1890961,0.3082
826,GI-CONS-1,202011,17000000,,,,
826,GI-CONS-1,202305,15003000,0,0,-1997000,-0.1174
826,GI-CONS-1,202309,15002584,0,0,-416,0
826,GI-CONS-2,202011,14600000,,,,
826,GI-CONS-2,202305,10001000,0,0,-4599000,-0.315
826,GI-CONS-2,202309,10000503,0,0,-497,0
826,GI-CONS-3,202210,17200000,,,,
826,GI-CONS-3,202305,17200000,0,0,0,0
826,GI-CONS-3,202309,17200000,0,0,0,0
826,GI-CONS-4,202210,18905000,,,,
826,GI-CONS-4,202305,18905000,0,0,0,0
826,GI-CONS-4,202309,18905000,0,0,0,0
826,GI-CONS-5,202302,22000000,,,,
826,GI-CONS-5,202305,22000000,0,0,0,0
826,GI-CONS-5,202309,16237000,0,0,-5763000,-0.2619
826,GI-CONS-6,202302,22000000,,,,
826,GI-CONS-6,202305,22000000,0,0,0,0
826,GI-CONS-6,202309,22000000,0,0,0,0
826,GI-CONS-7,202302,22000000,,,,
826,GI-CONS-7,202305,22000000,0,0,0,0
826,GI-CONS-7,202309,22000000,0,0,0,0
826,GI-GRANT,201109,30000000,,,,
826,GI-GRANT,202305,17714152,10819293,0.6107,-12285848,-0.4095
826,GI-GRANT,202309,17676701,10819293,0.612,-37452,-0.0021
826,GI-HPD,201109,750000,,,,
826,GI-HPD,202305,500000,0,0,-250000,-0.3333
826,GI-HPD,202309,500000,0,0,0,0
826,GI-NYCHA,201109,6500000,,,,
826,GI-NYCHA,202305,8794866,7092405,0.8064,2294866,0.353
826,GI-NYCHA,202309,8752732,7092405,0.8103,-42134,-0.0047
826,GI-TIBBET,202111,124355000,,,,
826,GI-TIBBET,202305,124355000,0,0,0,0
826,GI-TIBBET,202309,124355000,0,0,0,0
826,GKOH15-1A,201904,14000000,,,,
826,GKOH15-1A,202305,22300000,0,0,8300000,0.5928
826,GKOH15-1A,202309,0,0,0,-22300000,-1
826,GKOH15-3A,201904,14000000,,,,
826,GKOH15-3A,202305,29400000,0,0,15400000,1.1
826,GKOH15-3A,202309,0,0,0,-29400000,-1
826,GK-PD-A,201809,1296000,,,,
826,GK-PD-A,202305,1296000,0,0,0,0
826,GK-PD-A,202309,1296000,0,0,0,0
826,GK-PD-B,201809,1804000,,,,
826,GK-PD-B,202305,1804000,0,0,0,0
826,GK-PD-B,202309,1804000,0,0,0,0
826,GK-PD-C,201809,1016000,,,,
826,GK-PD-C,202305,1016000,0,0,0,0
826,GK-PD-C,202309,1016000,0,0,0,0
826,GK-PD-D,201809,2379000,,,,
826,GK-PD-D,202305,2379000,0,0,0,0
826,GK-PD-D,202309,2379000,0,0,0,0
826,GQ-MEDFSU,202305,3350000,0,0,,
826,GQ-MEDFSU,202309,7707000,0,0,4357000,1.3005
826,HBBA24181,202011,983000,,,,
826,HBBA24181,202305,983000,0,0,0,0
826,HBBA24181,202309,983000,0,0,0,0
826,HBR1166,202305,15312,15312,1,,
826,HBR1166,202309,15312,15312,1,0,0
826,HBX1103,202305,41097,41097,1,,
826,HBX1103,202309,41097,41097,1,0,0
826,HED-545,200609,1689115000,,,,
826,HED-545,202305,2864886805,2832039615,0.9885,1175771805,0.696
826,HED-545,202309,2865790782,2832039615,0.9882,903977,0.0003
826,HED583,202104,21000000,,,,
826,HED583,202305,22391000,0,0,1391000,0.0662
826,HED583,202309,29486000,0,0,7095000,0.3168
826,HED585,202202,16014000,,,,
826,HED585,202305,13925000,0,0,-2089000,-0.1304
826,HED585,202309,15991000,0,0,2066000,0.1483
826,HED599,202309,738000,0,0,,
826,HED599,202310,741000,,,3000,0.004
826,HED600,202309,713000,0,0,,
826,HP-238-L,201410,100000000,,,,
826,HP-238-L,202305,366591552,55763226,0.1521,266591552,2.6659
826,HP-238-L,202309,367933552,55763226,0.1515,1342000,0.0036
826,HP-239-L,201410,57498000,,,,
826,HP-239-L,202305,324705000,0,0,267207000,4.6472
826,HP-239-L,202309,324704177,89580,0.0002,-823,0
826,HP-242-L,201505,2253000,,,,
826,HP-242-L,202305,4000000,0,0,1747000,0.7754
826,HP-242-L,202309,4000000,0,0,0,0
826,HP-247-L,201804,7442000,,,,
826,HP-247-L,202305,12518750,9763059,0.7798,5076750,0.6821
826,HP-247-L,202309,12663024,9763059,0.7709,144274,0.0115
826,HP-252-L,201804,2185000,,,,
826,HP-252-L,202305,4946787,3965743,0.8016,2761787,1.2639
826,HP-252-L,202309,5530787,3965743,0.717,584000,0.118
826,HP-253-L,202101,7100000,,,,
826,HP-253-L,202305,20000000,0,0,12900000,1.8169
826,HP-253-L,202309,20000000,0,0,0,0
826,HP-254-L,201904,22552000,,,,
826,HP-254-L,202305,27647759,2166913,0.0783,5095759,0.2259
826,HP-254-L,202309,27899248,2166913,0.0776,251489,0.009
826,HP-3R,200901,40000000,,,,
826,HP-3R,202305,51471718,51446718,0.9995,11471718,0.2867
826,HP-3R,202309,51461718,51446718,0.9997,-10000,-0.0001
826,HVR-500,202001,9000000,,,,
826,HVR-500,202305,24100000,0,0,15100000,1.6777
826,HVR-500,202309,24099545,2939752,0.1219,-455,0
826,HWD105-03,201410,372000,,,,
826,IN-CITYLS,202305,1148025000,,,,
826,IN-CITYLS,202305,1148025000,0,0,0,0
826,IN-CITYLS,202309,1076853000,0,0,-71172000,-0.0619
826,J-191-L,201904,2117000,,,,
826,J-191-L,202305,2036037,402236,0.1975,-80963,-0.0382
826,J-191-L,202309,2036037,402236,0.1975,0,0
826,JA-179-L,201505,57768000,,,,
826,JA-179-L,202305,47294536,9686911,0.2048,-10473464,-0.1813
826,JA-179-L,202309,48129654,9686911,0.2012,835118,0.0176
826,JA-187,202104,5000000,,,,
826,JA-187,202305,5000000,0,0,0,0
826,JA-187,202309,5000000,0,0,0,0
826,JA-STAB,200704,638406000,,,,
826,JA-STAB,202305,502116393,494758282,0.9853,-136289607,-0.2134
826,JA-STAB,202309,501884114,494758282,0.9858,-232280,-0.0004
826,JFK-12,201904,9811000,,,,
826,JFK-12,202305,13482329,3556331,0.2637,3671329,0.3742
826,JFK-12,202309,15289588,3556331,0.2325,1807260,0.134
826,JFK-INTER,202011,7000000,,,,
826,JFK-INTER,202305,7000000,0,0,0,0
826,JFK-INTER,202309,7000000,0,0,0,0
826,JOC-15BWS,201410,44160000,,,,
826,JOC-15BWS,202305,95266001,31968630,0.3355,51106001,1.1572
826,JOC-15BWS,202309,95220022,31968630,0.3357,-45979,-0.0004
826,JOC-15-L,201410,72580000,,,,
826,JOC-15-L,202305,68009041,48356992,0.711,-4570959,-0.0629
826,JOC-15-L,202309,51331709,48356992,0.942,-16677332,-0.2452
826,JOC-22-L,201710,45280000,,,,
826,JOC-22-L,202305,160880000,3761001,0.0233,115600000,2.553
826,JOC-22-L,202309,120375089,3761001,0.0312,-40504911,-0.2517
826,JOC-24-L,201710,30080000,,,,
826,JOC-24-L,202305,13800000,0,0,-16280000,-0.5412
826,JOC-24-L,202309,117760000,0,0,103960000,7.5333
826,JOC-25-L,201710,45000000,,,,
826,JOC-25-L,202305,115000000,0,0,70000000,1.5555
826,JOC-25-L,202309,115000000,0,0,0,0
826,JOC-26-L,201710,115000000,,,,
826,JOC-26-L,202305,13800000,0,0,-101200000,-0.88
826,JOC-26-L,202309,13800000,0,0,0,0
826,JOC-27-L,201710,65000000,,,,
826,JOC-27-L,202305,13800000,0,0,-51200000,-0.7876
826,JOC-27-L,202309,13800000,0,0,0,0
826,JOC-28-L,201904,20160000,,,,
826,JOC-28-L,202305,115000000,0,0,94840000,4.7043
826,JOC-28-L,202309,115000000,0,0,0,0
826,JOC-29-L,201904,68160000,,,,
826,JOC-29-L,202305,13800000,0,0,-54360000,-0.7975
826,JOC-29-L,202309,13800000,0,0,0,0
826,JOC-30-L,202104,50000000,,,,
826,JOC-30-L,202305,13800000,0,0,-36200000,-0.724
826,JOC-30-L,202309,13800000,0,0,0,0
826,JOC-31-L,202104,50000000,,,,
826,JOC-31-L,202305,42730000,0,0,-7270000,-0.1454
826,JOC-31-L,202309,33314000,0,0,-9416000,-0.2203
826,JOC-BWS,201102,64000000,,,,
826,JOC-BWS,202305,32983000,0,0,-31017000,-0.4846
826,JOC-BWS,202309,32983000,0,0,0,0
826,JOC-BWSO,201910,51348000,,,,
826,JOC-BWSO,202305,120308922,22873898,0.1901,68960922,1.343
826,JOC-BWSO,202309,87289966,22873898,0.262,-33018956,-0.2744
826,JOC-FMC4,201710,4760000,,,,
826,JOC-FMC4,202305,5323000,2163016,0.4063,563000,0.1182
826,JOC-FMC4,202309,5843016,2163016,0.3701,520016,0.0976
826,JOC-FMC6,201710,3600000,,,,
